Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
26-10-2019 12:30,Saint-Étienne,1.3,1.5,Cagliari,Gianluca Rocchi,0.5,0.4,Low,Moderate,Moderate,Moderate,Moderate,Away,1,0,Home
26-10-2019 15:00,Lorient,1.3,1.8,Lazio,Gianluca Rocchi,0.8,1.1,Moderate,Moderate,Low,High,Low,Away,2,1,Home
26-10-2019 15:00,Monaco,1,0.5,Inter Milan,Michael Fabbri,0.6,0.3,Low,Moderate,Moderate,Moderate,Moderate,Home,1,0,Home
26-10-2019 15:00,Marseille,0.5,0.4,Empoli,Paolo Valeri,0.4,0.3,Low,Moderate,Moderate,Moderate,Low,Home,0,0,Draw
26-10-2019 17:30,Lens,1.2,1,Torino,Gianluca Rocchi,0.3,0.9,Low,Moderate,Low,Moderate,Moderate,Home,1,0,Home
27-10-2019 14:00,Reims,3,0.9,Cagliari,Michael Fabbri,0.9,1,Moderate,Moderate,Low,High,Moderate,Home,6,0,Home
27-10-2019 16:30,Marseille,1.1,0.5,Lazio,Maurizio Mariani,1.4,0.7,Low,Low,Moderate,Moderate,High,Away,1,1,Draw
27-10-2019 16:30,Angers,1.9,0.4,Verona,Marco Guida,0.9,0.3,Moderate,Moderate,Moderate,High,Low,Home,2,0,Home
27-10-2019 16:30,Nice,1.2,1.3,Verona,Marco Guida,1,0.6,Moderate,High,Moderate,High,Moderate,Home,2,2,Draw
02-11-2019 12:30,Troyes,1,1,Fiorentina,Maurizio Mariani,0.9,0.7,Low,Moderate,Low,High,Low,Home,1,1,Draw
02-11-2019 15:00,Strasbourg,1.4,0.6,Udinese,Daniele Orsato,1.4,0.5,High,Low,Moderate,Moderate,Moderate,Home,1,0,Home
02-11-2019 15:00,Brest,1.9,2.1,Roma,Maurizio Mariani,1.5,1.6,Low,Low,Moderate,High,Low,Home,1,3,Away
02-11-2019 15:00,Marseille,1.4,0.3,Genoa,Piero Giacomelli,0.9,0.1,Low,Low,Moderate,High,Low,Home,0,1,Away
02-11-2019 15:00,Reims,2,1.1,Inter Milan,Fabio Maresca,1.5,1.1,Low,Low,Moderate,Moderate,Moderate,Home,2,2,Draw
02-11-2019 15:00,Nice,1.1,1.5,Bologna,Piero Giacomelli,1,1.3,Moderate,Moderate,High,Moderate,Low,Away,2,3,Away
02-11-2019 15:00,Monaco,0.8,0.9,Genoa,Gianluca Rocchi,0.8,0.5,Moderate,Low,Low,Low,Moderate,Home,3,2,Home
02-11-2019 17:30,Marseille,1.8,2.4,Verona,Piero Giacomelli,0.7,1.4,Low,Low,Moderate,High,Low,Home,2,2,Draw
03-11-2019 14:00,Marseille,1,0.6,Venezia,Daniele Orsato,1,0.3,Moderate,Moderate,Moderate,High,Low,Away,2,1,Home
03-11-2019 16:30,Bordeaux,3.4,1,Lazio,Paolo Valeri,2.5,0.9,High,Moderate,Moderate,Moderate,Low,Home,2,0,Home
08-11-2019 20:00,Metz,0.5,0.5,Juventus,Paolo Valeri,0.8,0.8,Low,Low,Low,High,Moderate,Home,2,0,Home
09-11-2019 12:30,Reims,1.7,1.3,Juventus,Fabio Maresca,1.5,0.3,Low,Moderate,Moderate,High,Moderate,Home,1,0,Home
09-11-2019 15:00,Reims,1.5,2.1,Torino,Maurizio Mariani,1.3,1.9,Moderate,Moderate,Low,Moderate,Low,Home,1,1,Draw
09-11-2019 15:00,Lorient,1.7,1.7,Genoa,Paolo Valeri,1.5,1.5,Moderate,Moderate,Moderate,High,Moderate,Home,0,1,Away
09-11-2019 15:00,Troyes,1.1,3.4,Napoli,Maurizio Mariani,0.4,2.5,Moderate,Moderate,Moderate,Moderate,Low,Away,1,3,Away
09-11-2019 15:00,Lens,0.5,0.6,Genoa,Michael Fabbri,0.3,0.5,Moderate,High,Low,High,Low,Home,1,0,Home
09-11-2019 17:30,Lille,0.3,0.4,Lazio,Daniele Orsato,0.3,0.2,Moderate,Moderate,Low,High,Low,Home,1,0,Home
10-11-2019 14:00,Marseille,1.1,1.2,Verona,Marco Guida,0.4,0.8,Moderate,High,Low,High,Low,Away,1,1,Draw
10-11-2019 14:00,Marseille,1.2,1.3,Salernitana,Maurizio Mariani,1,0.6,Moderate,High,Moderate,High,Moderate,Home,2,2,Draw
10-11-2019 16:30,Clermont,1.1,1.2,Sampdoria,Paolo Valeri,0.4,0.8,Moderate,High,Low,High,Low,Away,1,1,Draw
23-11-2019 12:30,Reims,1.1,2.5,Udinese,Gianluca Rocchi,0.2,2.1,Low,Low,Low,High,Low,Home,1,1,Draw
23-11-2019 15:00,Lens,1.6,1.3,Cagliari,Michael Fabbri,0.6,1.1,Moderate,Moderate,Low,High,Low,Away,1,2,Away
23-11-2019 15:00,Monaco,1.2,1,Torino,Fabio Maresca,1.1,0.6,Low,Low,Moderate,Low,Low,Away,0,2,Away
23-11-2019 15:00,Metz,2.4,2.8,Genoa,Marco Guida,2.2,2.6,Low,Low,Moderate,High,Moderate,Away,1,3,Away
23-11-2019 15:00,Lyon,1.7,0.8,Atalanta,Gianluca Rocchi,0.3,0.5,Moderate,Moderate,Moderate,Moderate,Low,Home,2,1,Home
23-11-2019 15:00,Saint-Étienne,2,0.4,Sassuolo,Marco Guida,1.9,0.3,Moderate,Moderate,Moderate,High,Moderate,Away,3,0,Home
23-11-2019 15:00,Lens,1,0.5,Roma,Piero Giacomelli,0.8,0.5,Moderate,Low,Moderate,Moderate,Moderate,Away,0,2,Away
23-11-2019 17:30,Paris Saint-Germain,1.7,0.2,Sassuolo,Gianluca Rocchi,0.6,0.2,Moderate,Moderate,Moderate,Moderate,High,Away,2,1,Home
24-11-2019 16:30,Paris Saint-Germain,0.5,2.2,AC Milan,Paolo Valeri,0.5,1,Moderate,High,Moderate,High,Moderate,Away,0,2,Away
25-11-2019 20:00,Angers,2.3,0.5,Inter Milan,Piero Giacomelli,0.9,0.5,Moderate,High,Low,High,Low,Away,2,0,Home
30-11-2019 12:30,Nice,2.5,1.1,Torino,Fabio Maresca,1,0.3,Moderate,High,High,Moderate,Low,Away,1,2,Away
30-11-2019 15:00,Rennes,1.2,1.2,Verona,Gianluca Rocchi,1.1,1.1,Low,Moderate,Moderate,High,High,Away,0,1,Away
30-11-2019 15:00,Bordeaux,1.7,1.6,Roma,Marco Guida,0.7,1.5,Low,Low,Moderate,High,Low,Home,2,1,Home
30-11-2019 15:00,Metz,1.1,1,Spezia,Fabio Maresca,0.8,1,Low,Low,Low,High,Low,Away,1,2,Away
30-11-2019 15:00,Monaco,0.8,0.9,Bologna,Marco Guida,0.7,0.9,Low,Moderate,Low,High,Low,Away,1,2,Away
30-11-2019 17:30,Nice,2.4,2.3,Venezia,Fabio Maresca,1.6,2.2,High,Low,Moderate,High,Low,Home,3,3,Draw
01-12-2019 14:00,Bordeaux,2.2,0.6,Spezia,Maurizio Mariani,1.3,0.6,Low,Moderate,Low,Moderate,Low,Home,2,0,Home
01-12-2019 14:00,Clermont,1.7,1.5,Udinese,Paolo Valeri,1.8,0.7,Low,Low,Low,High,Moderate,Away,1,2,Away
01-12-2019 16:30,Montpellier,2.1,0.1,Atalanta,Fabio Maresca,1,0.1,Low,Low,Moderate,High,Low,Away,3,0,Home
01-12-2019 16:30,Reims,1.6,1.4,Salernitana,Marco Guida,1.5,1.4,Low,Moderate,Moderate,High,Moderate,Away,0,1,Away
03-12-2019 19:30,Rennes,0.4,2,Genoa,Piero Giacomelli,0.3,1.9,Low,Moderate,Moderate,Moderate,Moderate,Away,0,4,Away
03-12-2019 20:15,Angers,0.8,2.6,Lazio,Marco Guida,0.7,1.9,Moderate,Moderate,Moderate,Moderate,Low,Away,0,3,Away
04-12-2019 19:30,Lens,0.1,1.8,Inter Milan,Fabio Maresca,0.1,1.5,Low,Low,Low,Moderate,Low,Home,0,2,Away
04-12-2019 19:30,Lille,1.7,0.4,Cagliari,Paolo Valeri,0.9,0.2,Low,Moderate,Low,High,Low,Home,3,1,Home
04-12-2019 19:30,Brest,3.2,1.7,Spezia,Piero Giacomelli,2.3,0.4,Low,Low,Moderate,Moderate,Moderate,Home,6,3,Home
04-12-2019 19:30,Nice,2.5,0.8,Spezia,Gianluca Rocchi,0.6,0.6,Low,Moderate,Low,High,Low,Away,3,1,Home
04-12-2019 19:30,Reims,1,0.7,Roma,Maurizio Mariani,1.1,2.1,Low,Moderate,Moderate,Moderate,Moderate,Away,2,1,Home
04-12-2019 20:15,Marseille,1.2,0.5,Salernitana,Marco Guida,1.2,0.3,High,Moderate,Low,High,Moderate,Home,1,0,Home
05-12-2019 19:30,Reims,1.8,1,Inter Milan,Maurizio Mariani,1.5,0.6,Low,High,Moderate,High,Moderate,Away,3,1,Home
05-12-2019 20:15,Marseille,2.9,1.5,Inter Milan,Michael Fabbri,0.6,0.7,Moderate,Low,Moderate,Moderate,Moderate,Home,2,1,Home
07-12-2019 12:30,Monaco,1.2,0.5,Juventus,Maurizio Mariani,0.7,0.5,Low,Low,Moderate,Moderate,Low,Away,3,1,Home
07-12-2019 15:00,Reims,3.5,0.3,Torino,Marco Guida,2.4,0.3,Low,Low,Low,Moderate,Low,Home,4,0,Home
07-12-2019 15:00,Lorient,1.2,1.4,Inter Milan,Gianluca Rocchi,0.7,1.2,Low,Moderate,Low,High,Low,Home,1,1,Draw
07-12-2019 15:00,Lens,3.4,1,Lazio,Piero Giacomelli,2.5,0.9,High,Moderate,Moderate,Moderate,Low,Home,2,0,Home
07-12-2019 17:30,Lille,0.8,0.3,Venezia,Paolo Valeri,0.5,0.3,Moderate,Low,Moderate,High,Moderate,Away,0,0,Draw
08-12-2019 14:00,Clermont,1.1,0.5,Verona,Gianluca Rocchi,1.4,0.7,Low,Low,Moderate,Moderate,High,Away,1,1,Draw
08-12-2019 14:00,Bordeaux,2.8,0.8,Inter Milan,Marco Guida,2.2,0.8,Moderate,Low,Low,High,Moderate,Home,7,0,Home
08-12-2019 14:00,Saint-Étienne,1.8,0.9,Fiorentina,Michael Fabbri,1.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
08-12-2019 16:30,Bordeaux,0.8,1.7,Cagliari,Daniele Orsato,0.6,1.7,Moderate,Moderate,Moderate,High,Moderate,Away,1,1,Draw
09-12-2019 20:00,Saint-Étienne,0.7,0.9,Sampdoria,Marco Guida,0.5,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,1,1,Draw
14-12-2019 12:30,Marseille,0.8,0.8,Sampdoria,Fabio Maresca,1,2.3,Low,Moderate,Moderate,Moderate,Moderate,Home,2,0,Home
14-12-2019 15:00,Montpellier,1.4,0.9,Torino,Michael Fabbri,1.1,0.8,Low,Low,Moderate,Moderate,Low,Away,2,3,Away
14-12-2019 15:00,Clermont,1.8,1.5,AC Milan,Piero Giacomelli,1.6,0.6,Moderate,Moderate,Low,High,Moderate,Away,3,3,Draw
14-12-2019 15:00,Troyes,0.5,1.3,Atalanta,Daniele Orsato,0.5,1.1,Low,Low,Moderate,Moderate,Low,Home,1,0,Home
14-12-2019 15:00,Strasbourg,2.2,1.3,Inter Milan,Piero Giacomelli,2.1,0.9,Moderate,Moderate,Low,High,Low,Away,1,2,Away
14-12-2019 17:30,Montpellier,3.5,1.3,Sassuolo,Marco Guida,3.5,0.7,Moderate,Low,Moderate,High,Low,Home,3,0,Home
15-12-2019 14:00,Clermont,2,0.5,Bologna,Marco Guida,0.9,1.1,Moderate,Moderate,Moderate,High,Moderate,Home,3,1,Home
15-12-2019 14:00,Lens,1.9,1,AC Milan,Paolo Valeri,1.7,0.9,Low,High,Moderate,High,Moderate,Home,3,1,Home
15-12-2019 16:30,Strasbourg,1.7,2.6,Sampdoria,Daniele Orsato,0.6,1.1,Low,Low,Low,Moderate,Moderate,Home,2,3,Away
16-12-2019 19:45,Troyes,1.9,0.3,Genoa,Piero Giacomelli,1.9,0.2,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
21-12-2019 12:30,Bordeaux,1.3,0.9,Sampdoria,Piero Giacomelli,1.1,0.5,Moderate,Moderate,Moderate,High,Moderate,Away,3,0,Home
21-12-2019 15:00,Bordeaux,1.1,1.5,Roma,Paolo Valeri,1,1.3,Moderate,Moderate,High,Moderate,Low,Away,2,3,Away
21-12-2019 15:00,Monaco,0.4,1,Fiorentina,Gianluca Rocchi,1.1,0.5,Low,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
21-12-2019 15:00,Lyon,1.9,0.7,AC Milan,Paolo Valeri,0.5,0.6,Low,Low,Low,High,Low,Away,3,0,Home
21-12-2019 15:00,Bordeaux,0.2,2.2,Bologna,Fabio Maresca,0.1,1.6,Low,Low,Moderate,Moderate,Low,Home,0,2,Away
21-12-2019 15:00,Nantes,3.7,0.4,Inter Milan,Piero Giacomelli,3,0.4,Low,Low,Low,Moderate,Low,Home,2,0,Home
21-12-2019 17:30,Lyon,0.9,1.4,Atalanta,Paolo Valeri,0.9,1.3,Low,Moderate,Moderate,High,Low,Away,0,0,Draw
22-12-2019 14:00,Nice,1.4,0.3,Napoli,Maurizio Mariani,0.9,0.1,Low,Low,Moderate,High,Low,Home,0,1,Away
22-12-2019 16:30,Lens,0.1,2.4,Spezia,Paolo Valeri,0.1,1.9,Low,Moderate,Low,Moderate,Moderate,Home,0,3,Away
26-12-2019 12:30,Rennes,1.1,1.3,Sampdoria,Daniele Orsato,0.9,1.1,Low,Low,Low,High,Low,Away,3,1,Home
26-12-2019 15:00,Montpellier,0.6,1.1,Atalanta,Fabio Maresca,0.2,1.1,Low,Moderate,Moderate,Moderate,Low,Home,1,0,Home
26-12-2019 15:00,Troyes,1.1,1.1,Fiorentina,Piero Giacomelli,0.9,1,Moderate,Moderate,Low,Moderate,Moderate,Away,1,1,Draw
26-12-2019 15:00,Monaco,1.9,0.4,Genoa,Gianluca Rocchi,0.9,0.3,Moderate,Moderate,Moderate,High,Low,Home,2,0,Home
26-12-2019 15:00,Bordeaux,0.4,1,Cagliari,Fabio Maresca,0.3,0.7,Low,Moderate,Moderate,High,High,Home,1,0,Home
26-12-2019 15:00,Lille,1.7,1.3,Fiorentina,Gianluca Rocchi,1.5,0.3,Low,Moderate,Moderate,High,Moderate,Home,1,0,Home
26-12-2019 15:00,Nantes,2,2.1,Genoa,Gianluca Rocchi,0.5,0.2,Low,Low,Low,High,Low,Away,1,5,Away
26-12-2019 17:30,Bordeaux,1.9,0.5,Spezia,Piero Giacomelli,2.3,0.9,Low,Low,Low,Moderate,Moderate,Away,3,0,Home
26-12-2019 20:00,Rennes,2.2,2.5,Lazio,Maurizio Mariani,1.7,2.2,Moderate,Moderate,Low,Moderate,High,Away,0,1,Away
27-12-2019 19:45,Lyon,0.3,1.3,Venezia,Michael Fabbri,0.2,0.4,Low,Low,Low,High,Low,Home,0,2,Away
28-12-2019 12:30,Reims,0.4,2,Verona,Piero Giacomelli,1.6,0.6,Low,Moderate,Low,High,Low,Home,0,1,Away
28-12-2019 15:00,Lens,2.8,0.6,Empoli,Piero Giacomelli,1.3,0.6,High,Moderate,Low,High,Low,Away,3,0,Home
28-12-2019 15:00,Brest,1,1.6,Cagliari,Fabio Maresca,0.8,1.3,Low,Moderate,Low,Moderate,Moderate,Away,1,2,Away
28-12-2019 15:00,Clermont,1.5,0.2,Verona,Marco Guida,1.5,0.2,Moderate,Moderate,Low,High,Moderate,Away,1,0,Home
28-12-2019 17:30,Montpellier,1,1,Lazio,Paolo Valeri,1,0.9,Moderate,Moderate,Moderate,High,Moderate,Home,0,1,Away
28-12-2019 17:30,Nice,1.3,0.6,Napoli,Michael Fabbri,0.8,0.5,Low,Low,Low,High,Low,Home,0,0,Draw
28-12-2019 19:45,Lorient,1.2,0.6,Bologna,Michael Fabbri,0.7,0.4,Moderate,Moderate,Moderate,High,Low,Away,2,2,Draw
29-12-2019 14:00,Lyon,2.4,1.3,Spezia,Michael Fabbri,2.1,0.9,Low,High,Low,Moderate,Moderate,Away,1,0,Home
29-12-2019 16:30,Reims,0.9,1.4,Verona,Marco Guida,0.1,0.7,Low,Low,Moderate,High,Low,Home,1,1,Draw
29-12-2019 18:00,Troyes,1.1,0.9,Verona,Piero Giacomelli,0.7,0.7,High,High,Moderate,High,Moderate,Home,3,2,Home
01-01-2020 12:30,Brest,1.2,0.4,Roma,Michael Fabbri,0.7,0.2,Low,Moderate,Low,Moderate,Low,Away,0,0,Draw
01-01-2020 12:30,Nice,0.8,0.8,Inter Milan,Paolo Valeri,0.6,0.8,Low,Moderate,Moderate,High,High,Away,1,2,Away
01-01-2020 15:00,Bordeaux,1.8,2.9,Napoli,Daniele Orsato,1.6,2.6,High,Moderate,Moderate,High,Low,Home,1,2,Away
01-01-2020 15:00,Marseille,1.4,2.7,Sampdoria,Michael Fabbri,1.2,1.9,Low,Low,Low,High,Low,Home,1,3,Away
01-01-2020 15:00,Strasbourg,0.8,2.7,Salernitana,Piero Giacomelli,0.8,2,Moderate,Moderate,Low,High,Low,Away,1,3,Away
01-01-2020 17:30,Reims,2.3,0.5,Verona,Gianluca Rocchi,1.2,0.5,Moderate,Moderate,Low,Moderate,Moderate,Home,2,1,Home
01-01-2020 17:30,Metz,0.4,1.5,Salernitana,Gianluca Rocchi,0.4,0.9,Moderate,High,Low,High,Moderate,Away,1,0,Home
01-01-2020 17:30,Monaco,1.1,1.2,Empoli,Gianluca Rocchi,1.1,0.9,Low,Moderate,Moderate,Moderate,Low,Away,0,1,Away
01-01-2020 20:00,Rennes,0.7,0.7,Fiorentina,Maurizio Mariani,0.6,0.5,Low,Low,Moderate,Moderate,Moderate,Home,0,0,Draw
02-01-2020 20:00,Saint-Étienne,1.4,1.1,Spezia,Michael Fabbri,1,0.5,Low,Low,Moderate,Moderate,Low,Away,1,5,Away
10-01-2020 20:00,Saint-Étienne,1,1.3,Fiorentina,Fabio Maresca,0.5,1.3,Moderate,Moderate,Low,High,Moderate,Away,2,2,Draw
11-01-2020 12:30,Reims,2,0.3,Verona,Marco Guida,1.8,0.3,Moderate,High,Low,High,Moderate,Away,3,0,Home
11-01-2020 15:00,Nantes,1.6,0.2,Verona,Marco Guida,1.3,0.1,Low,Low,Moderate,Moderate,Low,Home,3,1,Home
11-01-2020 15:00,Clermont,0.6,0.6,Spezia,Michael Fabbri,0.3,0.5,Moderate,Moderate,Low,High,Low,Away,1,0,Home
11-01-2020 15:00,Saint-Étienne,2.8,0.3,Empoli,Fabio Maresca,2.7,0.3,High,Moderate,Moderate,High,Low,Away,5,0,Home
11-01-2020 15:00,Montpellier,1.1,3.2,Lazio,Daniele Orsato,0.4,2.4,Low,Moderate,Moderate,Moderate,High,Home,0,5,Away
11-01-2020 15:00,Montpellier,0.6,0.7,Cagliari,Michael Fabbri,0.6,0.4,High,Moderate,Moderate,Moderate,Low,Away,1,0,Home
11-01-2020 17:30,Metz,1.4,1.3,Venezia,Marco Guida,1.3,1.3,Moderate,Moderate,Low,High,Low,Home,1,1,Draw
12-01-2020 14:00,Strasbourg,0.3,0.9,Empoli,Maurizio Mariani,0.1,0.8,High,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
12-01-2020 16:30,Marseille,2.3,1.4,Roma,Daniele Orsato,0.7,2,Low,Moderate,Low,High,Moderate,Home,2,0,Home
18-01-2020 12:30,Angers,1,1.3,AC Milan,Maurizio Mariani,0.7,0.4,Moderate,High,Moderate,Moderate,Moderate,Away,0,2,Away
18-01-2020 15:00,Angers,2.6,0.7,Atalanta,Marco Guida,2.2,0.7,Moderate,Moderate,Moderate,Moderate,Moderate,Away,2,0,Home
18-01-2020 15:00,Angers,0.6,1.4,Torino,Piero Giacomelli,0.5,1.4,Moderate,Moderate,Low,High,Moderate,Away,0,2,Away
18-01-2020 15:00,Nice,1.8,0.9,Lazio,Piero Giacomelli,1.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
18-01-2020 15:00,Metz,1.2,0.8,Salernitana,Michael Fabbri,1.1,0.6,Moderate,Moderate,Moderate,High,Low,Home,2,1,Home
18-01-2020 15:00,Saint-Étienne,1.2,1.3,Genoa,Daniele Orsato,1.2,1,Low,Moderate,Moderate,High,Moderate,Away,0,2,Away
18-01-2020 15:00,Lille,1.5,0.7,Lazio,Paolo Valeri,1.6,0.2,Moderate,Moderate,Moderate,High,High,Home,1,0,Home
18-01-2020 17:30,Bordeaux,1.7,1.7,Bologna,Gianluca Rocchi,1.8,0.8,Low,Low,Moderate,High,Low,Home,0,1,Away
19-01-2020 14:00,Lorient,2.6,0.9,Venezia,Paolo Valeri,1.6,0.8,Moderate,Low,Moderate,Moderate,Moderate,Home,3,1,Home
19-01-2020 16:30,Angers,1.1,0.6,Empoli,Michael Fabbri,0.6,0.6,Low,Moderate,Moderate,High,Moderate,Away,1,1,Draw
21-01-2020 19:30,Lorient,1.3,1.2,Bologna,Maurizio Mariani,0.8,0.8,Low,Low,Moderate,Moderate,Moderate,Home,3,0,Home
21-01-2020 19:30,Troyes,2.1,0.5,Inter Milan,Daniele Orsato,1.3,0.4,Low,Low,Low,High,Moderate,Away,4,0,Home
21-01-2020 19:30,Saint-Étienne,1.2,1,Empoli,Maurizio Mariani,0.3,0.9,Low,Moderate,Low,Moderate,Moderate,Home,1,0,Home
21-01-2020 19:30,Rennes,1.1,2.5,Spezia,Gianluca Rocchi,0.4,1,High,High,Low,Moderate,Low,Away,1,1,Draw
21-01-2020 19:30,Nice,1.5,0.6,Bologna,Fabio Maresca,1.4,0.5,Low,Moderate,Low,High,Moderate,Away,1,1,Draw
21-01-2020 20:15,Lorient,0.7,0.7,Cagliari,Gianluca Rocchi,0.7,0.7,High,Low,Moderate,Moderate,High,Away,2,0,Home
22-01-2020 19:30,Saint-Étienne,1.7,1.1,Fiorentina,Piero Giacomelli,1.5,0.3,Moderate,Moderate,Low,High,Moderate,Home,2,0,Home
22-01-2020 19:30,Metz,1.5,1.2,Inter Milan,Michael Fabbri,1.4,0.5,Low,Moderate,Low,High,Moderate,Home,2,1,Home
22-01-2020 20:15,Marseille,1.8,0.8,Genoa,Daniele Orsato,1.7,0.5,Low,Moderate,Moderate,Moderate,Low,Home,2,2,Draw
23-01-2020 20:00,Saint-Étienne,0.7,0.2,Napoli,Paolo Valeri,0.2,0.2,Low,Low,Moderate,Moderate,Moderate,Away,3,0,Home
29-01-2020 19:45,Saint-Étienne,2.2,0.5,Juventus,Marco Guida,1.5,0.3,Low,Moderate,Low,Moderate,Low,Home,2,0,Home
01-02-2020 12:30,Rennes,2.4,1.3,Sampdoria,Michael Fabbri,2.1,0.9,Low,High,Low,Moderate,Moderate,Away,1,0,Home
01-02-2020 15:00,Nice,0.9,2.3,Inter Milan,Michael Fabbri,0.9,1.4,Low,Low,Low,High,Low,Home,1,4,Away
01-02-2020 15:00,Lyon,1.3,0.6,Atalanta,Daniele Orsato,0.8,0.5,Low,Low,Low,High,Low,Home,0,0,Draw
01-02-2020 15:00,Lille,1.7,1.3,Fiorentina,Fabio Maresca,1.5,0.3,Low,Moderate,Moderate,High,Moderate,Home,1,0,Home
01-02-2020 15:00,Brest,0.8,0.9,Bologna,Gianluca Rocchi,1.1,1.4,Moderate,Moderate,Moderate,High,Moderate,Home,2,1,Home
01-02-2020 15:00,Nantes,0.9,2.2,Verona,Michael Fabbri,0.6,1.4,Low,Moderate,Moderate,Moderate,High,Home,2,3,Away
01-02-2020 15:00,Bordeaux,1.2,0.6,Venezia,Piero Giacomelli,1.1,0.5,Moderate,Low,Moderate,Moderate,Moderate,Away,1,0,Home
01-02-2020 17:30,Nantes,1.8,1.4,Empoli,Gianluca Rocchi,1.7,1.4,Moderate,High,Moderate,High,Moderate,Away,2,1,Home
02-02-2020 14:00,Reims,1,1.5,Fiorentina,Fabio Maresca,1,0.7,Moderate,High,Moderate,Moderate,Moderate,Away,3,2,Home
02-02-2020 16:30,Metz,0.7,1.4,Inter Milan,Marco Guida,0.6,1.4,Low,Moderate,Moderate,Moderate,Low,Home,0,3,Away
08-02-2020 12:30,Montpellier,1.8,0.9,Cagliari,Maurizio Mariani,1.6,0.5,Moderate,Moderate,Moderate,High,Moderate,Away,1,1,Draw
08-02-2020 17:30,Paris Saint-Germain,1.1,1,Verona,Marco Guida,1,1,Moderate,High,Moderate,High,Moderate,Home,0,0,Draw
09-02-2020 14:00,Angers,2.2,0.2,Verona,Maurizio Mariani,0.8,0.2,Low,Moderate,Low,High,Moderate,Home,1,0,Home
14-02-2020 20:00,Paris Saint-Germain,0.5,1.6,Sampdoria,Piero Giacomelli,0.5,1.2,Moderate,Low,Moderate,High,High,Away,0,1,Away
15-02-2020 12:30,Lille,2.2,3.1,Genoa,Maurizio Mariani,1.2,2.2,Low,Low,Moderate,Low,Low,Home,1,4,Away
15-02-2020 17:30,Reims,1.8,0.8,Cagliari,Piero Giacomelli,1.7,0.5,Low,Moderate,Moderate,Moderate,Low,Home,2,2,Draw
16-02-2020 14:00,Nantes,1,1.5,Spezia,Michael Fabbri,0.9,1.4,Moderate,Low,Moderate,Moderate,Moderate,Home,2,2,Draw
16-02-2020 16:30,Lorient,1.6,2,Sampdoria,Marco Guida,0.5,1.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
17-02-2020 20:00,Bordeaux,1.4,0.9,Empoli,Daniele Orsato,1.1,0.8,Low,Low,Moderate,Moderate,Low,Away,2,3,Away
19-02-2020 19:30,Troyes,1.8,0.5,Genoa,Michael Fabbri,0.7,0.5,Low,Low,Low,High,High,Home,2,0,Home
22-02-2020 12:30,Angers,0.4,2.5,Napoli,Daniele Orsato,0.3,1.6,Low,Low,Moderate,High,Moderate,Away,2,1,Home
22-02-2020 15:00,Rennes,1.1,0.4,Napoli,Piero Giacomelli,1,0.3,Low,High,Low,Moderate,Low,Home,0,0,Draw
22-02-2020 15:00,Monaco,1,1,Sassuolo,Piero Giacomelli,0.8,0.8,Moderate,Moderate,Moderate,Moderate,Low,Away,1,2,Away
22-02-2020 15:00,Rennes,1.7,0.3,Lazio,Daniele Orsato,0.9,0.3,Moderate,Moderate,Moderate,High,High,Away,2,1,Home
22-02-2020 15:00,Brest,1,2,Bologna,Fabio Maresca,0.7,1.9,Low,Moderate,Moderate,Moderate,Moderate,Away,1,2,Away
22-02-2020 17:30,Angers,0.5,3.4,Udinese,Daniele Orsato,0.3,3.2,Low,Low,Moderate,Moderate,Low,Home,0,5,Away
23-02-2020 14:00,Monaco,0.8,3,AC Milan,Maurizio Mariani,0.7,1.2,Low,Moderate,Moderate,Moderate,Low,Away,0,4,Away
23-02-2020 14:00,Monaco,2.3,1.6,Udinese,Paolo Valeri,2.1,0.7,Moderate,Moderate,High,Moderate,Low,Home,2,1,Home
23-02-2020 16:30,Lyon,0.5,1.8,Inter Milan,Fabio Maresca,0.4,0.9,Low,Low,Moderate,Moderate,Moderate,Home,0,1,Away
24-02-2020 20:00,Lorient,2.5,0.9,Verona,Daniele Orsato,1.9,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,3,1,Home
28-02-2020 20:00,Monaco,0.7,0.5,Fiorentina,Fabio Maresca,0.6,0.1,Low,Low,Low,High,Low,Away,0,0,Draw
29-02-2020 12:30,Lens,0.7,1,Cagliari,Gianluca Rocchi,0.5,0.9,Low,Low,Moderate,Moderate,Moderate,Home,0,2,Away
29-02-2020 15:00,Nice,1.3,0.2,Verona,Paolo Valeri,0.8,0.1,Low,Low,Low,High,Moderate,Away,1,0,Home
29-02-2020 15:00,Monaco,1.7,0.1,Spezia,Paolo Valeri,1.3,0.1,Moderate,Moderate,Moderate,High,Low,Home,0,0,Draw
29-02-2020 15:00,Brest,2,0.5,Venezia,Fabio Maresca,1.9,0.4,Moderate,Moderate,Moderate,High,Moderate,Away,2,1,Home
