Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
10-04-2022 16:30,Manchester City,1.3,1.3,Liverpool,Anthony Taylor,1.1,1.3,Low,Low,Moderate,Moderate,Low,Home,2,2,Draw
16-04-2022 12:30,Tottenham,0.5,0.6,Brighton,Craig Pawson,0.4,0.4,Moderate,Moderate,Moderate,Moderate,Low,Home,0,1,Away
16-04-2022 15:00,Manchester Utd,1.9,1.5,Norwich City,Andy Madley,1.8,1.4,Low,High,Moderate,Moderate,Moderate,Away,3,2,Home
16-04-2022 15:00,Watford,1.7,1.9,Brentford,Simon Hooper,1.0,1.8,Low,Moderate,Moderate,Moderate,Moderate,Away,1,2,Away
16-04-2022 15:00,Southampton,0.8,1.7,Arsenal,Peter Bankes,0.7,0.8,Low,Low,Moderate,Moderate,Moderate,Home,1,0,Home
17-04-2022 14:15,Newcastle Utd,1.8,0.6,Leicester City,Jarred Gillett,0.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,2,1,Home
17-04-2022 14:15,West Ham,2.2,1.8,Burnley,Paul Tierney,1.7,0.6,Low,Moderate,Moderate,Low,Moderate,Home,1,1,Draw
19-04-2022 20:00,Liverpool,2.0,0.1,Manchester Utd,Martin Atkinson,2.0,0.1,Low,Moderate,Moderate,High,Low,Away,4,0,Home
20-04-2022 19:45,Everton,1.8,0.9,Leicester City,David Coote,1.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
20-04-2022 19:45,Chelsea,0.7,2.0,Arsenal,Jonathan Moss,0.4,0.6,Low,Moderate,Moderate,Low,Moderate,Away,2,4,Away
20-04-2022 19:45,Newcastle Utd,0.9,0.5,Crystal Palace,Tony Harrington,0.7,0.4,Moderate,Moderate,Low,High,Low,Away,1,0,Home
20-04-2022 20:00,Manchester City,1.3,0.2,Brighton,Mike Dean,0.8,0.1,Low,High,Moderate,Moderate,Low,Away,3,0,Home
21-04-2022 19:45,Burnley,1.5,0.9,Southampton,Stuart Attwell,1.5,0.8,Moderate,High,Moderate,Moderate,Moderate,Home,2,0,Home
23-04-2022 12:30,Arsenal,2.3,1.8,Manchester Utd,Craig Pawson,0.8,0.9,High,High,Moderate,Moderate,Moderate,Home,3,1,Home
23-04-2022 15:00,Leicester City,0.3,0.9,Aston Villa,Andy Madley,0.1,0.8,High,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
23-04-2022 15:00,Manchester City,3.6,0.5,Watford,Kevin Friend,2.7,0.5,High,Low,Moderate,Moderate,Moderate,Home,5,1,Home
23-04-2022 15:00,Norwich City,0.6,1.9,Newcastle Utd,Chris Kavanagh,0.6,1.3,Low,High,Moderate,Moderate,High,Home,0,3,Away
23-04-2022 17:30,Brentford,0.9,0.6,Tottenham,Martin Atkinson,0.6,0.5,Low,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
24-04-2022 14:00,Brighton,1.7,0.9,Southampton,Robert Jones,0.5,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Away,2,2,Draw
24-04-2022 14:00,Burnley,1.4,0.6,Wolves,Anthony Taylor,1.4,0.5,High,Low,Moderate,Moderate,Moderate,Home,1,0,Home
24-04-2022 14:00,Chelsea,3.0,0.5,West Ham,Michael Oliver,1.6,0.3,Moderate,Moderate,Moderate,Moderate,Moderate,Home,1,0,Home
24-04-2022 16:30,Liverpool,1.7,0.4,Everton,Stuart Attwell,1.6,0.2,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,0,Home
25-04-2022 20:00,Crystal Palace,1.9,0.5,Leeds United,Darren England,1.0,0.4,Moderate,Low,Moderate,Moderate,Low,Home,0,0,Draw
28-04-2022 19:45,Manchester Utd,0.5,1.9,Chelsea,Mike Dean,0.5,1.8,Moderate,High,Low,Moderate,Low,Away,1,1,Draw
30-04-2022 12:30,Newcastle Utd,0.2,2.3,Liverpool,Andre Marriner,0.1,1.9,Moderate,Moderate,Moderate,Moderate,Low,Away,0,1,Away
30-04-2022 15:00,Watford,1.0,1.6,Burnley,Craig Pawson,0.7,0.9,Low,High,Moderate,Low,Low,Home,1,2,Away
30-04-2022 15:00,Wolves,0.7,2.6,Brighton,Simon Hooper,0.5,1.0,Moderate,Moderate,Moderate,Moderate,Low,Away,0,3,Away
30-04-2022 15:00,Aston Villa,1.8,0.5,Norwich City,John Brooks,1.5,0.5,Low,Low,Moderate,Moderate,Low,Home,2,0,Home
30-04-2022 15:00,Southampton,0.6,1.1,Crystal Palace,Jarred Gillett,0.6,0.8,Moderate,Moderate,Moderate,Moderate,Low,Home,1,2,Away
30-04-2022 17:30,Leeds United,1.3,2.4,Manchester City,Paul Tierney,1.1,2.3,Moderate,Moderate,Moderate,Moderate,Low,Home,0,4,Away
01-05-2022 14:00,Tottenham,1.2,0.5,Leicester City,Jonathan Moss,0.7,0.5,Low,Low,Moderate,Moderate,Low,Away,3,1,Home
01-05-2022 14:00,Everton,0.8,0.8,Chelsea,Kevin Friend,0.7,0.7,Moderate,High,Moderate,High,Low,Home,1,0,Home
01-05-2022 16:30,West Ham,0.5,0.9,Arsenal,Mike Dean,0.4,0.9,Low,Low,Moderate,Moderate,Low,Away,1,2,Away
02-05-2022 20:00,Manchester Utd,2.0,0.6,Brentford,Chris Kavanagh,1.1,0.4,Moderate,Moderate,Moderate,High,Low,Home,3,0,Home
07-05-2022 15:00,Crystal Palace,2.2,0.4,Watford,Graham Scott,0.9,0.4,Low,Low,Moderate,Moderate,Low,Away,1,0,Home
07-05-2022 15:00,Brentford,2.6,1.4,Southampton,Michael Salisbury,2.4,0.9,Moderate,Low,Moderate,Moderate,Low,Away,3,0,Home
07-05-2022 15:00,Chelsea,1.7,2.0,Wolves,Peter Bankes,0.7,1.6,Moderate,Low,Moderate,Moderate,Low,Home,2,2,Draw
07-05-2022 15:00,Burnley,1.9,2.1,Aston Villa,David Coote,1.5,1.6,Low,Low,Moderate,High,Low,Home,1,3,Away
07-05-2022 17:30,Brighton,2.3,0.9,Manchester Utd,Andy Madley,1.5,0.6,Low,High,Moderate,High,Low,Away,4,0,Home
07-05-2022 19:45,Liverpool,1.3,0.9,Tottenham,Michael Oliver,1.2,0.7,Low,High,Moderate,High,Low,Home,1,1,Draw
08-05-2022 14:00,Leicester City,1.5,1.1,Everton,Craig Pawson,1.1,0.7,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
08-05-2022 14:00,Norwich City,0.8,3.0,West Ham,Robert Jones,0.7,1.2,Low,Moderate,Moderate,Moderate,Low,Away,0,4,Away
08-05-2022 14:00,Arsenal,2.0,0.3,Leeds United,Chris Kavanagh,1.1,0.3,Moderate,Low,Moderate,Moderate,Low,Home,2,1,Home
08-05-2022 16:30,Manchester City,3.1,0.8,Newcastle Utd,Stuart Attwell,2.6,0.8,Low,Low,Moderate,Moderate,Low,Home,5,0,Home
10-05-2022 20:00,Aston Villa,1.4,1.8,Liverpool,Jonathan Moss,0.8,0.8,Moderate,Moderate,Moderate,Moderate,Low,Away,1,2,Away
11-05-2022 19:30,Leeds United,0.4,1.3,Chelsea,Anthony Taylor,0.4,1.2,Moderate,Moderate,Moderate,High,Moderate,Home,0,3,Away
11-05-2022 19:45,Leicester City,2.0,1.1,Norwich City,Simon Hooper,1.4,1.0,Moderate,Moderate,Moderate,Moderate,Moderate,Away,3,0,Home
11-05-2022 19:45,Watford,0.3,0.7,Everton,Mike Dean,0.2,0.6,Moderate,High,Moderate,High,Low,Away,0,0,Draw
11-05-2022 20:15,Wolves,0.5,2.3,Manchester City,Martin Atkinson,0.5,1.2,Moderate,Moderate,Moderate,Moderate,Low,Away,1,5,Away
12-05-2022 19:45,Tottenham,2.7,0.5,Arsenal,Paul Tierney,1.9,0.5,Moderate,Moderate,Moderate,Moderate,Moderate,Home,3,0,Home
15-05-2022 12:00,Tottenham,2.2,0.7,Burnley,Kevin Friend,1.3,0.6,High,Moderate,Moderate,High,Low,Home,1,0,Home
15-05-2022 14:00,Leeds United,1.6,2.2,Brighton,Mike Dean,1.2,1.8,Moderate,Low,Moderate,High,Low,Away,1,1,Draw
15-05-2022 14:00,Watford,1.4,2.5,Leicester City,Jarred Gillett,1.0,2.5,Moderate,Moderate,Moderate,High,Low,Home,1,5,Away
15-05-2022 14:00,Wolves,0.9,1.1,Norwich City,Tony Harrington,0.6,1.0,Moderate,Moderate,Moderate,Moderate,Moderate,Away,1,1,Draw
15-05-2022 14:00,Aston Villa,1.0,1.4,Crystal Palace,Chris Kavanagh,0.8,1.4,Moderate,Low,Moderate,Moderate,Moderate,Home,1,1,Draw
15-05-2022 14:00,West Ham,1.1,2.4,Manchester City,Anthony Taylor,0.8,1.2,Low,High,Moderate,High,Low,Home,2,2,Draw
15-05-2022 16:30,Everton,2.1,1.4,Brentford,Michael Oliver,1.2,1.0,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,3,Away
16-05-2022 20:00,Newcastle Utd,1.6,0.6,Arsenal,Darren England,1.4,0.5,Low,High,Moderate,High,Low,Home,2,0,Home
17-05-2022 19:45,Southampton,0.1,1.3,Liverpool,Martin Atkinson,0.1,1.2,Low,High,Moderate,High,Low,Away,1,2,Away
19-05-2022 19:45,Everton,0.8,1.1,Crystal Palace,Anthony Taylor,0.6,0.6,Moderate,High,Moderate,Moderate,Low,Home,3,2,Home
19-05-2022 20:00,Aston Villa,1.5,1.6,Burnley,Paul Tierney,1.2,0.8,Moderate,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
19-05-2022 20:00,Chelsea,1.6,0.1,Leicester City,Stuart Attwell,1.5,0.0,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
22-05-2022 16:00,Brentford,0.8,1.3,Leeds United,Paul Tierney,0.8,0.3,Moderate,Low,Moderate,Moderate,Low,Home,1,2,Away
22-05-2022 16:00,Leicester City,3.4,1.1,Southampton,Jonathan Moss,2.5,0.3,High,Moderate,Moderate,Moderate,Low,Away,4,1,Home
22-05-2022 16:00,Crystal Palace,0.6,0.7,Manchester Utd,Martin Atkinson,0.6,0.4,High,Moderate,Moderate,Moderate,Low,Away,1,0,Home
22-05-2022 16:00,Arsenal,4.2,1.1,Everton,Andre Marriner,2.2,1.1,Moderate,High,Moderate,Moderate,Low,Away,5,1,Home
22-05-2022 16:00,Brighton,1.6,0.2,West Ham,Kevin Friend,1.3,0.1,Low,Low,Moderate,Moderate,Low,Home,3,1,Home
22-05-2022 16:00,Norwich City,0.5,3.4,Tottenham,Chris Kavanagh,0.3,3.2,Low,Low,Moderate,Moderate,Low,Home,0,5,Away
22-05-2022 16:00,Manchester City,3.4,0.2,Aston Villa,Michael Oliver,3.2,0.2,Low,Moderate,Moderate,Moderate,Moderate,Home,3,2,Home
22-05-2022 16:00,Liverpool,2.7,1.3,Wolves,Anthony Taylor,2.2,1.3,Moderate,Low,Moderate,High,Moderate,Home,3,1,Home
22-05-2022 16:00,Burnley,1.6,1.8,Newcastle Utd,Craig Pawson,1.2,1.0,High,Moderate,Moderate,Moderate,Moderate,Home,1,2,Away
22-05-2022 16:00,Chelsea,2.2,0.6,Watford,Mike Dean,2.2,0.6,High,Low,Moderate,Moderate,Low,Away,2,1,Home
05-08-2022 20:00,Crystal Palace,1.2,1.0,Arsenal,Anthony Taylor,1.1,0.6,Low,Low,Moderate,Low,Low,Away,0,2,Away
06-08-2022 12:30,Fulham,1.2,1.2,Liverpool,Andy Madley,0.4,0.9,Low,Moderate,Moderate,Low,Low,Home,2,2,Draw
06-08-2022 15:00,Tottenham,1.5,0.5,Southampton,Andre Marriner,1.4,0.4,Low,Low,Moderate,Low,Low,Home,4,1,Home
06-08-2022 15:00,Newcastle Utd,1.7,0.3,Nott'ham Forest,Simon Hooper,1.7,0.1,Low,Low,Moderate,Moderate,Moderate,Home,2,0,Home
06-08-2022 15:00,Leeds United,0.8,1.3,Wolves,Robert Jones,0.7,1.3,Low,Low,Moderate,Moderate,Low,Home,2,1,Home
06-08-2022 15:00,Bournemouth,0.6,0.7,Aston Villa,Peter Bankes,0.3,0.4,Low,Low,Moderate,Low,Low,Home,2,0,Home
06-08-2022 17:30,Everton,0.7,1.5,Chelsea,Craig Pawson,0.4,0.7,Low,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
07-08-2022 14:00,Leicester City,0.6,0.8,Brentford,Jarred Gillett,0.5,0.7,Low,Low,Moderate,Moderate,Low,Away,2,2,Draw
07-08-2022 14:00,Manchester Utd,1.4,1.5,Brighton,Paul Tierney,0.8,1.1,Low,Moderate,Moderate,Moderate,Moderate,Home,1,2,Away
07-08-2022 16:30,West Ham,0.5,2.2,Manchester City,Michael Oliver,0.3,1.3,Low,Moderate,High,Low,Low,Home,0,2,Away
13-08-2022 12:30,Aston Villa,2.3,1.6,Everton,Michael Oliver,2.1,0.7,Moderate,Moderate,High,Moderate,Low,Home,2,1,Home
13-08-2022 15:00,Manchester City,1.7,0.1,Bournemouth,David Coote,1.7,0.1,Moderate,Moderate,High,Low,Low,Home,4,0,Home
13-08-2022 15:00,Southampton,1.2,1.8,Leeds United,Tony Harrington,0.8,1.9,Low,Low,High,Low,Low,Home,2,2,Draw
13-08-2022 15:00,Wolves,0.9,1.5,Fulham,John Brooks,0.8,0.6,Low,Low,High,Low,Low,Home,0,0,Draw
13-08-2022 15:00,Arsenal,2.7,0.5,Leicester City,Darren England,1.5,0.4,Low,Moderate,High,Low,Low,Home,4,2,Home
13-08-2022 15:00,Brighton,1.5,0.2,Newcastle Utd,Graham Scott,1.3,0.2,Moderate,Moderate,High,Low,Low,Away,0,0,Draw
13-08-2022 17:30,Brentford,1.6,0.9,Manchester Utd,Stuart Attwell,1.1,0.7,Moderate,High,High,Low,Low,Home,4,0,Home
14-08-2022 14:00,Nott'ham Forest,1.3,2.1,West Ham,Robert Jones,0.8,0.9,Low,Moderate,High,Low,Low,Home,1,0,Home
14-08-2022 16:30,Chelsea,1.6,1.0,Tottenham,Anthony Taylor,1.5,0.9,Low,Low,High,Low,Low,Away,2,2,Draw
15-08-2022 20:00,Liverpool,2.0,1.0,Crystal Palace,Paul Tierney,1.8,1.0,Low,Moderate,Moderate,High,Low,Home,1,1,Draw
20-08-2022 12:30,Tottenham,1.7,0.7,Wolves,Simon Hooper,1.4,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Home,1,0,Home
20-08-2022 15:00,Leicester City,0.3,0.9,Southampton,Michael Salisbury,0.1,0.9,Low,Low,Moderate,Moderate,Moderate,Home,1,2,Away
20-08-2022 15:00,Everton,1.5,1.0,Nott'ham Forest,Andre Marriner,1.1,0.6,Low,Moderate,Moderate,Moderate,High,Home,1,1,Draw
20-08-2022 15:00,Crystal Palace,2.6,0.9,Aston Villa,Andy Madley,1.6,0.8,Moderate,Low,Moderate,Moderate,Moderate,Home,3,1,Home
20-08-2022 15:00,Fulham,2.4,1.8,Brentford,Peter Bankes,1.3,1.6,Low,Moderate,Moderate,Moderate,Moderate,Home,3,2,Home
20-08-2022 17:30,Bournemouth,0.3,1.3,Arsenal,Craig Pawson,0.2,0.8,Low,Low,Moderate,Moderate,Moderate,Away,0,3,Away
21-08-2022 14:00,Leeds United,2.1,0.9,Chelsea,Stuart Attwell,1.2,0.8,Low,Moderate,Moderate,Moderate,Low,Home,3,0,Home
21-08-2022 14:00,West Ham,0.8,1.7,Brighton,Anthony Taylor,0.7,0.9,Low,Low,Moderate,Moderate,Low,Away,0,2,Away
21-08-2022 16:30,Newcastle Utd,1.8,2.1,Manchester City,Jarred Gillett,1.8,1.8,Low,Low,Moderate,Moderate,Moderate,Away,3,3,Draw
22-08-2022 20:00,Manchester Utd,1.8,1.3,Liverpool,Michael Oliver,1.7,1.1,Low,Low,Moderate,High,Low,Home,2,1,Home
27-08-2022 12:30,Southampton,1.4,1.1,Manchester Utd,Andy Madley,1.2,0.9,Moderate,High,Moderate,Moderate,Low,Home,0,1,Away
27-08-2022 15:00,Manchester City,2.2,0.1,Crystal Palace,Darren England,2.3,0.1,Moderate,Moderate,Moderate,Moderate,Low,Home,4,2,Home
27-08-2022 15:00,Brighton,2.0,1.8,Leeds United,Michael Salisbury,2.0,0.8,Moderate,Moderate,Moderate,Moderate,Low,Home,1,0,Home
27-08-2022 15:00,Chelsea,1.8,2.5,Leicester City,Paul Tierney,1.4,2.5,Moderate,Low,Moderate,Moderate,Low,Home,2,1,Home
27-08-2022 15:00,Brentford,2.1,1.1,Everton,John Brooks,1.6,0.8,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
27-08-2022 15:00,Liverpool,3.3,0.3,Bournemouth,Stuart Attwell,2.2,0.3,Moderate,High,Moderate,Moderate,Moderate,Home,9,0,Home
27-08-2022 17:30,Arsenal,2.6,0.8,Fulham,Jarred Gillett,2.1,0.6,Low,Low,Moderate,Moderate,Low,Away,2,1,Home
28-08-2022 14:00,Wolves,0.7,1.7,Newcastle Utd,Peter Bankes,0.4,0.9,Low,High,Moderate,Moderate,Low,Home,1,1,Draw
28-08-2022 14:00,Aston Villa,0.5,0.6,West Ham,David Coote,0.5,0.2,Low,Low,Moderate,Moderate,Low,Home,0,1,Away
28-08-2022 16:30,Nott'ham Forest,0.9,2.4,Tottenham,Craig Pawson,0.7,1.3,Low,Low,Moderate,Moderate,Low,Away,0,2,Away
30-08-2022 19:30,Fulham,0.7,1.4,Brighton,Thomas Bramall,0.6,0.4,Moderate,Moderate,Moderate,Moderate,Low,Away,2,1,Home
30-08-2022 19:30,Crystal Palace,1.0,1.4,Brentford,Simon Hooper,0.8,1.4,Moderate,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
30-08-2022 19:45,Southampton,1.1,1.1,Chelsea,Michael Oliver,1.1,0.8,Moderate,Moderate,Moderate,Moderate,Low,Home,2,1,Home
30-08-2022 20:00,Leeds United,1.0,1.0,Everton,Darren England,0.5,0.9,Moderate,High,Moderate,High,Low,Home,1,1,Draw
31-08-2022 19:30,Bournemouth,0.4,1.5,Wolves,Anthony Taylor,0.2,1.3,Moderate,Moderate,Moderate,Moderate,Low,Away,0,0,Draw
31-08-2022 19:30,Manchester City,3.3,0.7,Nott'ham Forest,Paul Tierney,1.8,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Home,6,0,Home
31-08-2022 19:30,Arsenal,2.4,0.4,Aston Villa,Robert Jones,1.8,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,1,Home
31-08-2022 19:45,West Ham,1.2,0.6,Tottenham,Peter Bankes,0.9,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Home,1,1,Draw
31-08-2022 20:00,Liverpool,1.5,0.7,Newcastle Utd,Andre Marriner,1.2,0.6,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,1,Home
01-09-2022 20:00,Leicester City,0.7,1.5,Manchester Utd,Craig Pawson,0.5,1.5,Moderate,Moderate,Moderate,Moderate,Low,Away,0,1,Away
03-09-2022 12:30,Everton,1.7,2.1,Liverpool,Anthony Taylor,1.3,1.5,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,0,Draw
03-09-2022 15:00,Nott'ham Forest,1.9,0.8,Bournemouth,Michael Oliver,1.0,0.8,High,High,Moderate,Moderate,Moderate,Home,2,3,Away
03-09-2022 15:00,Wolves,0.8,1.2,Southampton,John Brooks,0.8,1.0,High,Moderate,Moderate,Moderate,Low,Home,1,0,Home
03-09-2022 15:00,Newcastle Utd,2.8,1.0,Crystal Palace,Michael Salisbury,1.5,0.8,High,High,Moderate,High,Moderate,Home,0,0,Draw
03-09-2022 15:00,Brentford,2.3,1.7,Leeds United,Robert Jones,0.4,1.7,Moderate,Moderate,Moderate,High,Low,Home,5,2,Home
03-09-2022 15:00,Tottenham,2.9,0.7,Fulham,Stuart Attwell,2.0,0.4,High,Moderate,Moderate,Moderate,Low,Home,2,1,Home
03-09-2022 15:00,Chelsea,0.9,1.1,West Ham,Andy Madley,0.8,1.2,Moderate,Moderate,Moderate,Moderate,Low,Home,2,1,Home
03-09-2022 17:30,Aston Villa,0.3,2.1,Manchester City,Simon Hooper,0.3,1.7,High,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
04-09-2022 14:00,Brighton,2.6,1.4,Leicester City,Tony Harrington,1.4,1.4,Moderate,Moderate,Moderate,High,Moderate,Home,5,2,Home
04-09-2022 16:30,Manchester Utd,1.5,1.3,Arsenal,Paul Tierney,1.6,1.0,High,High,Moderate,Moderate,Moderate,Home,3,1,Home
16-09-2022 20:00,Aston Villa,1.5,0.3,Southampton,Tony Harrington,1.0,0.2,Low,Low,Moderate,Moderate,Low,Home,1,0,Home
16-09-2022 20:00,Nott'ham Forest,1.4,0.9,Fulham,Jarred Gillett,1.1,0.8,Low,Low,Moderate,Moderate,Low,Away,2,3,Away
17-09-2022 12:30,Wolves,0.4,1.1,Manchester City,Anthony Taylor,0.3,0.9,Low,Low,Moderate,Moderate,Low,Away,0,3,Away
17-09-2022 15:00,Newcastle Utd,1.9,0.7,Bournemouth,Craig Pawson,0.8,0.7,Low,Moderate,Moderate,Moderate,Moderate,Away,1,1,Draw
17-09-2022 17:30,Tottenham,2.2,1.8,Leicester City,Simon Hooper,1.7,0.9,Low,Low,Moderate,Low,Moderate,Home,6,2,Home
18-09-2022 12:00,Brentford,0.5,1.5,Arsenal,David Coote,0.5,1.3,Low,Low,Moderate,Moderate,Moderate,Home,0,3,Away
18-09-2022 14:15,Everton,0.4,1.0,West Ham,Michael Oliver,0.3,0.7,Low,Moderate,Moderate,High,High,Home,1,0,Home
01-10-2022 12:30,Arsenal,2.4,1.6,Tottenham,Anthony Taylor,1.2,0.7,Low,Low,Moderate,Moderate,Moderate,Away,3,1,Home
01-10-2022 15:00,Southampton,1.7,2.0,Everton,Andre Marriner,1.3,1.7,Low,Moderate,Moderate,Moderate,High,Home,1,2,Away
01-10-2022 15:00,Crystal Palace,0.4,1.1,Chelsea,Chris Kavanagh,0.4,0.7,Low,Low,Moderate,Moderate,Moderate,Away,1,2,Away
01-10-2022 15:00,Liverpool,1.5,1.4,Brighton,Andy Madley,1.0,1.1,Low,Moderate,Moderate,Moderate,High,Home,3,3,Draw
01-10-2022 15:00,Fulham,0.5,3.3,Newcastle Utd,Darren England,0.5,3.1,Low,Moderate,Moderate,Moderate,Moderate,Home,1,4,Away
01-10-2022 15:00,Bournemouth,0.4,0.9,Brentford,Thomas Bramall,0.3,0.5,Low,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
01-10-2022 17:30,West Ham,0.9,0.7,Wolves,Paul Tierney,0.6,0.5,Low,Low,Moderate,Moderate,Moderate,Home,2,0,Home
02-10-2022 14:00,Manchester City,3.2,1.7,Manchester Utd,Michael Oliver,2.3,0.4,Low,Low,Moderate,Moderate,Moderate,Home,6,3,Home
02-10-2022 16:30,Leeds United,0.4,2.2,Aston Villa,Stuart Attwell,0.3,1.4,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
03-10-2022 20:00,Leicester City,1.3,1.1,Nott'ham Forest,Robert Jones,1.0,1.0,Low,Low,Moderate,High,Low,Home,4,0,Home
08-10-2022 15:00,Bournemouth,1.1,1.0,Leicester City,Michael Salisbury,0.7,0.8,Low,Moderate,Moderate,Moderate,Low,Home,2,1,Home
08-10-2022 15:00,Newcastle Utd,1.5,1.2,Brentford,John Brooks,0.8,0.3,Low,Moderate,Moderate,Moderate,Moderate,Home,5,1,Home
08-10-2022 15:00,Manchester City,2.4,0.2,Southampton,Andy Madley,1.9,0.1,Moderate,Moderate,Moderate,Moderate,Low,Home,4,0,Home
08-10-2022 15:00,Chelsea,1.9,1.1,Wolves,Simon Hooper,1.7,0.7,Low,Moderate,Moderate,Moderate,Low,Home,3,0,Home
08-10-2022 17:30,Brighton,0.7,0.8,Tottenham,Tony Harrington,0.7,0.7,Low,Low,Moderate,Moderate,Low,Home,0,1,Away
09-10-2022 14:00,West Ham,2.4,0.7,Fulham,Chris Kavanagh,1.2,0.5,Low,Low,Moderate,Moderate,Moderate,Away,3,1,Home
09-10-2022 14:00,Crystal Palace,1.1,1.0,Leeds United,Paul Tierney,1.0,0.8,Low,Moderate,Moderate,Moderate,Moderate,Home,2,1,Home
09-10-2022 16:30,Arsenal,2.7,1.1,Liverpool,Michael Oliver,1.6,0.9,Low,Moderate,Moderate,Moderate,Moderate,Home,3,2,Home
09-10-2022 19:00,Everton,0.6,1.4,Manchester Utd,David Coote,0.5,1.4,Low,Low,Moderate,High,Moderate,Home,1,2,Away
10-10-2022 20:00,Nott'ham Forest,0.3,0.7,Aston Villa,Anthony Taylor,0.3,0.6,Low,Low,Low,High,Low,Away,1,1,Draw
14-10-2022 20:00,Brentford,1.5,1.9,Brighton,Michael Salisbury,0.5,1.9,Moderate,Moderate,Moderate,High,Low,Home,2,0,Home
15-10-2022 12:30,Leicester City,1.0,0.4,Crystal Palace,Andy Madley,0.9,0.2,Moderate,Moderate,Moderate,Moderate,Moderate,Home,0,0,Draw
15-10-2022 15:00,Fulham,2.1,1.0,Bournemouth,Graham Scott,1.1,0.8,Moderate,Low,Moderate,Moderate,Moderate,Away,2,2,Draw
15-10-2022 15:00,Wolves,1.3,1.5,Nott'ham Forest,Thomas Bramall,0.5,0.4,Low,Moderate,Moderate,Moderate,Moderate,Away,1,0,Home
15-10-2022 17:30,Tottenham,2.2,0.4,Everton,Paul Tierney,1.3,0.2,Low,High,Moderate,Moderate,Moderate,Home,2,0,Home
16-10-2022 14:00,Southampton,0.5,1.7,West Ham,Peter Bankes,0.4,1.3,Low,Low,Moderate,Moderate,Moderate,Home,1,1,Draw
16-10-2022 14:00,Aston Villa,1.8,0.9,Chelsea,Robert Jones,1.1,0.5,Moderate,Low,Moderate,Moderate,Low,Home,0,2,Away
16-10-2022 14:00,Leeds United,1.8,0.5,Arsenal,Chris Kavanagh,0.8,0.5,Low,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
16-10-2022 14:00,Manchester Utd,0.8,0.8,Newcastle Utd,Craig Pawson,0.7,0.6,Moderate,Low,Moderate,Moderate,Low,Away,0,0,Draw
16-10-2022 16:30,Liverpool,2.1,1.0,Manchester City,Anthony Taylor,1.9,0.9,Low,Low,Moderate,Moderate,Low,Away,1,0,Home
18-10-2022 19:30,Brighton,1.7,0.1,Nott'ham Forest,Darren England,1.3,0.1,Moderate,Moderate,Moderate,High,Low,Home,0,0,Draw
18-10-2022 20:15,Crystal Palace,1.2,0.8,Wolves,David Coote,1.1,0.6,Moderate,Moderate,Moderate,High,Low,Home,2,1,Home
19-10-2022 19:30,Bournemouth,1.0,1.0,Southampton,John Brooks,1.0,0.9,Moderate,Moderate,Moderate,High,Moderate,Home,0,1,Away
19-10-2022 19:30,Brentford,1.3,0.9,Chelsea,Jarred Gillett,1.0,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,0,0,Draw
19-10-2022 19:30,Liverpool,1.7,1.7,West Ham,Stuart Attwell,1.0,0.9,Moderate,High,Moderate,High,Moderate,Home,1,0,Home
19-10-2022 19:30,Newcastle Utd,1.5,0.2,Everton,Tony Harrington,1.2,0.2,Moderate,Moderate,Moderate,High,Moderate,Home,1,0,Home
19-10-2022 20:15,Manchester Utd,1.5,0.6,Tottenham,Simon Hooper,1.4,0.6,Moderate,High,Moderate,High,Moderate,Home,2,0,Home
20-10-2022 19:30,Fulham,2.1,1.2,Aston Villa,Michael Oliver,0.9,0.8,Moderate,Moderate,Moderate,High,Low,Home,3,0,Home
20-10-2022 20:15,Leicester City,0.8,1.3,Leeds United,Peter Bankes,0.7,1.2,Moderate,Moderate,Moderate,High,Low,Home,2,0,Home
